AERONET Version 3
Beijing_PKU
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Jing_Li; PI Email=Jing-li@pku.edu.cn
All Points,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
25:12:2021,03:20:04,359,359.138935,0.022085,0.023793,0.030868,-999.000000,-999.000000,0.041428,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.055644,-999.000000,-999.000000,0.062755,-999.000000,-999.000000,0.065093,0.082961,0.077804,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000530,0.000435,0.000584,-999.000000,-999.000000,0.000762,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000493,-999.000000,-999.000000,0.000453,-999.000000,-999.000000,0.001289,0.000443,0.000984,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.039613,0.561049,0.974473,1.066192,1.032162,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,64.616343,2.323046,-4.800000,342.760467,1.128748,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,03:25:04,359,359.142407,0.024133,0.026049,0.033211,-999.000000,-999.000000,0.043275,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058016,-999.000000,-999.000000,0.064732,-999.000000,-999.000000,0.067442,0.084849,0.077454,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000926,0.000240,0.000214,-999.000000,-999.000000,0.000399,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002335,-999.000000,-999.000000,0.001117,-999.000000,-999.000000,0.002072,0.000412,0.001153,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.985292,0.539487,0.949053,1.010768,1.002533,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,64.396914,2.304647,-4.700000,342.762986,1.128747,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,03:30:04,359,359.145880,0.024255,0.026228,0.033417,-999.000000,-999.000000,0.043863,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058875,-999.000000,-999.000000,0.066549,-999.000000,-999.000000,0.069333,0.086946,0.079579,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000534,0.000581,0.000621,-999.000000,-999.000000,0.000534,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000291,-999.000000,-999.000000,0.000411,-999.000000,-999.000000,0.001511,0.001573,0.001052,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.011404,0.585376,0.977081,1.025826,0.990662,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,64.197828,2.288232,-4.500000,342.765506,1.128745,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,03:35:04,359,359.149352,0.024555,0.025953,0.033247,-999.000000,-999.000000,0.043670,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058553,-999.000000,-999.000000,0.065542,-999.000000,-999.000000,0.068519,0.086408,0.078246,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002062,0.002128,0.001712,-999.000000,-999.000000,0.001883,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003579,-999.000000,-999.000000,0.002818,-999.000000,-999.000000,0.001790,0.002567,0.004275,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.999684,0.563543,0.955618,1.025054,1.024767,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,64.019282,2.273729,-4.400000,342.768026,1.128744,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,03:40:04,359,359.152824,0.024572,0.025943,0.033278,-999.000000,-999.000000,0.043917,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058028,-999.000000,-999.000000,0.065218,-999.000000,-999.000000,0.066782,0.084501,0.076209,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002264,0.001766,0.002467,-999.000000,-999.000000,0.002810,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002591,-999.000000,-999.000000,0.003129,-999.000000,-999.000000,0.002512,0.001838,0.002508,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.984757,0.501106,0.926548,1.006082,0.954358,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.861452,2.261078,-4.400000,342.770545,1.128742,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,03:45:04,359,359.156296,0.021557,0.023126,0.030627,-999.000000,-999.000000,0.041085,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.055929,-999.000000,-999.000000,0.062712,-999.000000,-999.000000,0.065159,0.083580,0.075426,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001501,0.001408,0.002227,-999.000000,-999.000000,0.001869,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001101,-999.000000,-999.000000,0.001779,-999.000000,-999.000000,0.001806,0.002187,0.001869,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.056046,0.546850,0.997070,1.090291,1.062415,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.724498,2.250227,-4.500000,342.773065,1.128741,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,03:50:04,359,359.159769,0.022095,0.023536,0.030719,-999.000000,-999.000000,0.041404,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.055999,-999.000000,-999.000000,0.062796,-999.000000,-999.000000,0.064876,0.083203,0.075625,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001406,0.001426,0.001255,-999.000000,-999.000000,0.001791,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001493,-999.000000,-999.000000,0.001681,-999.000000,-999.000000,0.000729,0.000661,0.002787,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.051097,0.526023,0.980959,1.086585,1.039042,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.608559,2.241132,-4.600000,342.775585,1.128739,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,03:55:04,359,359.163241,0.022699,0.024232,0.031542,-999.000000,-999.000000,0.042361,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.057570,-999.000000,-999.000000,0.064809,-999.000000,-999.000000,0.067385,0.085587,0.075775,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001954,0.002331,0.001722,-999.000000,-999.000000,0.001720,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001861,-999.000000,-999.000000,0.001984,-999.000000,-999.000000,0.002385,0.002328,0.001447,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.059060,0.563522,1.000543,1.089231,1.029172,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.513754,2.233755,-4.500000,342.778105,1.128738,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,04:00:04,359,359.166713,0.021808,0.023180,0.030421,-999.000000,-999.000000,0.041521,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.056625,-999.000000,-999.000000,0.063850,-999.000000,-999.000000,0.066283,0.084772,0.075270,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000823,0.000863,0.001328,-999.000000,-999.000000,0.000774,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000697,-999.000000,-999.000000,0.000911,-999.000000,-999.000000,0.001736,0.002338,0.001954,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.088408,0.563488,1.012467,1.124127,1.048163,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.440180,2.228068,-4.300000,342.780624,1.128737,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,04:05:04,359,359.170185,0.021844,0.023297,0.030984,-999.000000,-999.000000,0.041933,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.057030,-999.000000,-999.000000,0.064236,-999.000000,-999.000000,0.066851,0.085510,0.074832,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000230,0.000181,0.000352,-999.000000,-999.000000,0.000490,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000665,-999.000000,-999.000000,0.000773,-999.000000,-999.000000,0.001056,0.000935,0.000894,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.071164,0.568845,1.003431,1.104148,1.058627,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.387914,2.224048,-4.300000,342.783144,1.128735,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,04:10:04,359,359.173657,0.022131,0.024017,0.031231,-999.000000,-999.000000,0.042133,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.056957,-999.000000,-999.000000,0.064331,-999.000000,-999.000000,0.066672,0.085424,0.075234,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002573,0.002501,0.002542,-999.000000,-999.000000,0.002142,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003483,-999.000000,-999.000000,0.002757,-999.000000,-999.000000,0.005075,0.005291,0.006461,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.059401,0.563167,0.993508,1.087313,1.048194,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.357010,2.221678,-4.200000,342.785664,1.128734,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,04:15:04,359,359.177130,0.019790,0.021655,0.029368,-999.000000,-999.000000,0.040401,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.055818,-999.000000,-999.000000,0.063476,-999.000000,-999.000000,0.066189,0.084570,0.075877,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002170,0.001957,0.002553,-999.000000,-999.000000,0.002703,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003029,-999.000000,-999.000000,0.002874,-999.000000,-999.000000,0.003308,0.002205,0.003920,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.130935,0.609988,1.061487,1.162108,1.062402,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.347500,2.220950,-4.100000,342.788183,1.128732,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,04:16:48,359,359.178333,0.022759,0.024893,0.032153,-999.000000,-999.000000,0.043113,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058365,-999.000000,-999.000000,0.065635,-999.000000,-999.000000,0.068498,0.087179,0.076646,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001679,0.001802,0.001951,-999.000000,-999.000000,0.001470,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000788,-999.000000,-999.000000,0.001186,-999.000000,-999.000000,0.000319,0.000578,0.001400,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.048978,0.573560,0.988731,1.079189,1.051475,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.349199,2.221080,-4.000000,342.789057,1.128732,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,04:20:04,359,359.180602,0.021847,0.024304,0.031528,-999.000000,-999.000000,0.042277,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.057991,-999.000000,-999.000000,0.065211,-999.000000,-999.000000,0.068348,0.087256,0.078152,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000445,0.000413,0.000534,-999.000000,-999.000000,0.000979,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000384,-999.000000,-999.000000,0.001079,-999.000000,-999.000000,0.000443,0.000967,0.000695,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.072027,0.589279,1.021749,1.103778,1.079897,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.359394,2.221861,-3.900000,342.790703,1.128731,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,04:25:04,359,359.184074,0.023012,0.025614,0.032764,-999.000000,-999.000000,0.044520,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.060277,-999.000000,-999.000000,0.067911,-999.000000,-999.000000,0.071689,0.090201,0.078550,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001214,0.000836,0.001036,-999.000000,-999.000000,0.000977,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000857,-999.000000,-999.000000,0.000412,-999.000000,-999.000000,0.000292,0.000716,0.001258,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.068864,0.622490,0.992589,1.102803,1.055354,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.392680,2.224413,-3.800000,342.793223,1.128729,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,04:30:04,359,359.187546,0.020500,0.022641,0.030103,-999.000000,-999.000000,0.041634,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.057489,-999.000000,-999.000000,0.064741,-999.000000,-999.000000,0.068535,0.086815,0.076742,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000570,0.000255,0.000690,-999.000000,-999.000000,0.000579,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000042,-999.000000,-999.000000,0.001270,-999.000000,-999.000000,0.001080,0.000370,0.000964,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.126298,0.631331,1.041304,1.170517,1.091144,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.447323,2.228619,-3.700000,342.795742,1.128728,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,04:35:04,359,359.191019,0.022091,0.025137,0.031924,-999.000000,-999.000000,0.042969,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058821,-999.000000,-999.000000,0.065904,-999.000000,-999.000000,0.069444,0.088045,0.076852,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001624,0.002851,0.002287,-999.000000,-999.000000,0.002721,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001939,-999.000000,-999.000000,0.001507,-999.000000,-999.000000,0.000850,0.000601,0.001412,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.069426,0.596141,1.009621,1.106594,1.075939,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.523266,2.234493,-3.600000,342.798262,1.128726,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,04:40:04,359,359.194491,0.021852,0.024580,0.031533,-999.000000,-999.000000,0.043016,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.057647,-999.000000,-999.000000,0.065124,-999.000000,-999.000000,0.068788,0.087368,0.076889,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000594,0.000601,0.001080,-999.000000,-999.000000,0.000521,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000877,-999.000000,-999.000000,0.000664,-999.000000,-999.000000,0.001140,0.001019,0.000780,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.059147,0.634281,0.972020,1.090667,1.092067,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.620430,2.242059,-3.400000,342.800782,1.128725,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,04:45:04,359,359.197963,0.023879,0.026483,0.033859,-999.000000,-999.000000,0.045235,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.060349,-999.000000,-999.000000,0.067871,-999.000000,-999.000000,0.071460,0.089350,0.078694,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001394,0.002363,0.001386,-999.000000,-999.000000,0.000365,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001450,-999.000000,-999.000000,0.000998,-999.000000,-999.000000,0.001703,0.001813,0.002965,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.018656,0.606484,0.952075,1.045625,1.021947,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.738716,2.251348,-3.100000,342.803302,1.128723,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,04:50:04,359,359.201435,0.024195,0.027257,0.033905,-999.000000,-999.000000,0.045496,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.060822,-999.000000,-999.000000,0.068410,-999.000000,-999.000000,0.071345,0.089916,0.078762,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002624,0.001590,0.001689,-999.000000,-999.000000,0.001636,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001349,-999.000000,-999.000000,0.002449,-999.000000,-999.000000,0.000331,0.001120,0.001713,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.028168,0.571587,0.957456,1.057135,1.012887,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.878003,2.262397,-2.900000,342.805821,1.128722,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
